Command line:- ../do_t 34391 1000000
1: 1156 17101 918731 34391
2: -1156 17885 -918731 34391
1: 3179 16415 334084 34391
2: -3179 18571 -334084 34391
2: -3626 50575 918731 34391
1: 5194 69649 -835210 34391
1: 5733 250563 -956012 34391
4: -6223 -977687 972774 34391
1: 6358 15337 167042 34391
2: -6358 19649 -167042 34391
4: -6762 -250563 956012 34391
1: 6909 737817 -835210 34391
2: -6958 12427 -751689 34391
2: -7126 79475 584647 34391
1: 7399 614125 -776254 34391
4: -7791 -236691 835210 34391
1: 8106 87567 -584647 34391
1: 8428 60401 -501126 34391
3: 8624 -50575 -918731 34391
2: -9114 106641 501126 34391
3: 9408 -267903 -668168 34391
2: -10976 111265 417605 34391
1: 11319 394485 -501126 34391
2: -11417 774809 501126 34391
2: -11466 250563 463845 34391
1: 11956 48841 -334084 34391
3: 12054 -221085 -525691 34391
3: 12124 -79475 -584647 34391
1: 12716 13181 83521 34391
2: -12716 21805 -83521 34391
4: -13104 -87567 584647 34391
3: 13524 -250563 -463845 34391
1: 14112 37281 -250563 34391
3: 14504 -612391 -417605 34391
4: -15876 -222819 417605 34391
3: 15974 -111265 -417605 34391
2: -16023 285243 334084 34391
3: 18522 -285243 -334084 34391
2: -19796 417605 278307 34391
3: 21854 -417605 -278307 34391
1: 22246 204323 -250563 34391
2: -25186 525691 221085 34391
3: 25721 -8771 -501126 34391
4: -25721 -26215 501126 34391
4: -27244 -204323 250563 34391
3: 27244 -525691 -221085 34391
4: -28028 -12427 751689 34391
2: -28028 152881 167042 34391
2: -29302 55199 83521 34391
4: -29449 -48841 334084 34391
2: -36456 751689 154615 34391
3: 38514 -751689 -154615 34391
4: -42777 -181203 167042 34391
4: -48841 -6811 835210 34391
4: -49098 -37281 250563 34391
3: 51442 -49 -250563 34391
4: -51442 -34937 250563 34391
3: 64288 -55199 -83521 34391
2: -64876 556325 83521 34391
2: -67032 890409 83521 34391
3: 69874 -556325 -83521 34391
1: 71736 612969 -83521 34391
1: 72828 1029 -751689 34391
4: -72828 -6027 751689 34391
3: 73406 -1057 584647 34391
2: -73406 6055 -584647 34391
4: -74578 -947053 83521 34391
4: -76734 -612969 83521 34391
1: 77163 8673 -167042 34391
4: -77163 -43659 167042 34391
1: 77322 111843 -83521 34391
1: 93636 2037 -584647 34391
4: -93636 -7035 584647 34391
1: 109242 2793 -501126 34391
4: -109242 -7791 501126 34391
4: -112308 -111843 83521 34391
2: -126871 4655 -668168 34391
1: 154326 34839 -83521 34391
4: -154326 -69825 83521 34391
1: 163863 5439 -334084 34391
4: -163863 -10437 334084 34391
1: 167042 2303 -745331 34391
3: 167042 -2303 674526 34391
2: -167042 4361 -674526 34391
4: -167042 -4361 745331 34391
1: 218484 8085 -250563 34391
4: -218484 -13083 250563 34391
3: 250563 -3969 449684 34391
2: -250563 6027 -449684 34391
3: 256921 -9947 167042 34391
2: -256921 14945 -167042 34391
1: 299404 2401 -835210 34391
1: 327726 13377 -167042 34391
4: -327726 -18375 167042 34391
3: 334084 -5635 337263 34391
2: -334084 7693 -337263 34391
3: 501126 -8967 224842 34391
2: -501126 11025 -224842 34391
3: 513842 -22393 83521 34391
2: -513842 27391 -83521 34391
2: -570486 6027 -417605 34391
3: 628864 -2303 933470 34391
3: 642447 -4263 501126 34391
1: 655452 29253 -83521 34391
4: -655452 -34251 83521 34391
1: 693889 4445 -501126 34391
4: -693889 -5159 501126 34391
2: -746776 3185 -786080 34391
2: -809489 4949 -501126 34391
3: 847926 -24549 83521 34391
1: 958902 3381 -668168 34391
4: -989536 -32095 83521 34391
