Command line:- ../do_t 1309 1000000
1: 1 833 -493680 1309
2: -1 833 485452 1309
1: 1 847 -627130 1309
2: -1 847 619038 1309
1: 2 833 -248897 1309
2: -2 833 240669 1309
1: 2 847 -315588 1309
2: -2 847 307496 1309
1: 3 867 -272734 1309
2: -3 1089 793016 1309
2: -3 1197 979132 1309
1: 4 539 972774 1309
2: -4 539 -985490 1309
2: -4 595 -691152 1309
1: 4 847 -159817 1309
2: -4 847 151725 1309
2: -4 935 339031 1309
2: -6 561 -577269 1309
2: -6 867 130438 1309
1: 6 945 -244783 1309
2: -6 1911 839256 1309
1: 6 2079 -890120 1309
2: -6 2541 985201 1309
1: 7 473 801108 1309
1: 7 539 553146 1309
2: -7 539 -565862 1309
1: 7 559 489566 1309
2: -7 563 -489566 1309
1: 7 637 279752 1309
1: 7 731 86394 1309
1: 7 833 -74052 1309
2: -7 833 65824 1309
1: 7 1573 -614992 1309
1: 7 2057 -758268 1309
2: -7 2057 754936 1309
1: 7 2107 -769318 1309
1: 7 2431 -829906 1309
1: 7 3179 -922614 1309
2: -7 3179 920458 1309
1: 7 3757 -968968 1309
1: 8 539 483208 1309
2: -8 539 -495924 1309
1: 8 3179 -807422 1309
2: -8 3179 805266 1309
1: 8 9163 -979506 1309
2: -8 9163 978758 1309
2: -9 735 -69938 1309
2: -9 1815 538118 1309
1: 9 2499 -654126 1309
1: 9 6171 -831334 1309
2: -9 9537 873180 1309
4: -9 -17787 994160 1309
2: -9 19635 913682 1309
3: 9 -27363 -979132 1309
4: -9 -27615 979132 1309
4: -9 -30855 976276 1309
3: 9 -42483 -969452 1309
1: 9 42999 -934626 1309
2: -9 43395 934626 1309
1: 9 66759 -940786 1309
3: 9 -104907 -959028 1309
2: -9 212415 948398 1309
2: -9 228021 948640 1309
2: -9 302379 949450 1309
4: -9 -333795 954184 1309
4: -9 -425271 953700 1309
1: 9 465171 -950334 1309
2: -9 469455 950334 1309
2: -9 524535 950502 1309
2: -9 668283 950810 1309
3: 9 -730983 -952952 1309
4: -9 -737715 952952 1309
1: 11 355 934626 1309
2: -11 359 -934626 1309
1: 11 497 445060 1309
1: 11 595 243474 1309
1: 11 605 226576 1309
1: 11 833 -48620 1309
