Command line:- ../do_t 705551 1000000
1: 45254 398531 924385 705551
2: -52822 453871 977109 705551
2: -64158 453789 409948 705551
1: 78302 384659 607453 705551
1: 81634 384659 477015 705551
2: -90508 456533 -180761 705551
1: 112847 384659 -370832 705551
1: 117649 384659 -461340 705551
2: -117649 456533 -642158 705551
1: 125114 384659 -588245 705551
1: 130438 384659 -669879 705551
2: -131769 479451 134456 705551
1: 135762 363363 285719 705551
2: -135762 453789 -963424 705551
1: 148257 352947 527076 705551
1: 153664 366025 -184093 705551
1: 160083 352947 279752 705551
1: 171666 352947 70543 705551
1: 175322 336743 693889 705551
1: 175692 367353 -551446 705551
2: -175692 467313 -797132 705551
2: -201684 487509 -417571 705551
1: 203742 352947 -384659 705551
1: 204974 318835 857157 705551
2: -204974 499103 -151263 705551
2: -235298 519673 45254 705551
2: -235298 528407 219351 705551
1: 244902 314721 343882 705551
2: -244902 554631 610929 705551
1: 247401 352947 -814572 705551
2: -248897 521017 -35938 705551
2: -248897 580601 994014 705551
2: -260876 588245 982311 705551
1: 263538 328251 -297381 705551
2: -266288 521017 -158389 705551
1: 268912 290521 804287 705551
1: 283318 285719 746691 705551
1: 285719 290521 555390 705551
2: -286076 588245 746691 705551
1: 290521 285719 641784 705551
2: -307461 524535 -336140 705551
1: 326536 334081 -943789 705551
2: -326536 632225 943789 705551
1: 351384 252105 861798 705551
1: 351747 307461 -571438 705551
1: 352947 316701 -769318 705551
2: -352947 527289 -497794 705551
2: -352947 561561 -37026 705551
2: -352947 633633 769318 705551
1: 359128 248897 857157 705551
1: 369754 248897 717570 705551
1: 375122 285719 -288827 705551
2: -380666 613921 408170 705551
1: 384659 285719 -368060 705551
1: 384659 314531 -927080 705551
2: -384659 520421 -705894 705551
2: -384659 568337 -100842 705551
1: 391314 299475 -693889 705551
2: -391314 650859 693889 705551
1: 394944 252105 331177 705551
1: 395307 297381 -681198 705551
1: 396508 248897 399252 705551
1: 396508 302137 -777238 705551
2: -396508 664169 777238 705551
1: 399938 248897 361522 705551
1: 409948 286297 -571438 705551
2: -409948 648329 571438 705551
2: -417774 554631 -384659 705551
2: -424589 693889 850934 705551
1: 428876 248897 67228 705551
1: 448987 278179 -686392 705551
2: -448987 688127 686392 705551
1: 453871 244783 -67228 705551
1: 470596 210749 610929 705551
1: 470596 248897 -293352 705551
2: -470596 717409 780300 705551
2: -477224 693889 598829 705551
1: 479094 219615 285719 705551
2: -487403 693889 556358 705551
1: 489566 248897 -436982 705551
2: -489566 588245 -267168 705551
2: -489566 629563 84035 705551
1: 489804 252105 -497794 705551
1: 495924 252105 -540386 705551
1: 497794 186935 997101 705551
1: 497794 207515 402339 705551
1: 497794 220507 84035 705551
1: 497794 244783 -420175 705551
1: 497794 261709 -716380 705551
2: -497794 594473 -235298 705551
1: 509012 248897 -573104 705551
2: -510136 717409 612255 705551
1: 520674 219615 -99127 705551
1: 543048 195657 244902 705551
2: -554631 658845 93058 705551
2: -570999 750057 571438 705551
1: 571438 222277 -539308 705551
2: -571438 629563 -154581 705551
2: -571438 693889 263538 705551
2: -571438 744029 539308 705551
1: 581042 248897 -997934 705551
2: -591294 857157 968968 705551
2: -593606 564235 -717409 705551
1: 600593 208967 -513128 705551
2: -600593 757339 513128 705551
2: -600831 570999 -672280 705551
1: 629442 143031 788557 705551
2: -629442 562863 -788557 705551
2: -633556 588245 -591107 705551
2: -656183 693889 44198 705551
1: 661232 180761 -456533 705551
1: 664411 131369 747054 705551
2: -664411 574525 -747054 705551
2: -665742 746691 285719 705551
2: -691488 834537 580601 705551
1: 693889 166375 -444136 705551
1: 693889 184877 -758670 705551
2: -693889 799931 444136 705551
2: -694756 588245 -688127 705551
2: -695079 834537 571438 705551
1: 702768 127449 410571 705551
1: 703494 118335 705551 705551
2: -703494 587559 -705551 705551
1: 705551 117649 703494 705551
2: -705551 588245 -703494 705551
1: 705894 118779 658845 705551
1: 705894 137445 90508 705551
1: 705894 158235 -384659 705551
1: 705894 195657 -985490 705551
2: -705894 754677 228888 705551
2: -705894 792099 384659 705551
1: 717409 117649 551990 705551
1: 717409 174845 -763518 705551
2: -726138 570999 -857157 705551
1: 729113 117649 407286 705551
2: -734349 746691 134456 705551
2: -736372 701437 -79233 705551
2: -739508 693889 -122452 705551
1: 741367 117649 260678 705551
1: 744653 98549 913066 705551
1: 746691 103929 664734 705551
2: -746691 600831 -672280 705551
2: -746691 601965 -664734 705551
2: -746691 713097 -41650 705551
2: -746691 800415 326536 705551
1: 769318 96383 645183 705551
1: 769318 117649 -56254 705551
1: 769318 158389 -873964 705551
2: -769318 609511 -645183 705551
2: -771358 804287 290521 705551
2: -782628 610929 -653072 705551
1: 787952 98441 311542 705551
2: -788392 717409 -93639 705551
2: -788681 951665 705894 705551
1: 790614 98175 285719 705551
2: -793016 845185 388619 705551
2: -799931 588245 -820182 705551
1: 806344 117649 -442255 705551
2: -806736 578985 -890120 705551
1: 819896 105281 -285719 705551
1: 819896 117649 -574821 705551
2: -819896 829345 285719 705551
1: 833272 117649 -701437 705551
2: -849178 590359 -857157 705551
2: -849178 693889 -291942 705551
1: 857157 79233 45254 705551
1: 859826 66199 577269 705551
2: -859826 639695 -577269 705551
2: -871563 746691 -96628 705551
2: -871563 857157 283866 705551
2: -882453 722211 -211288 705551
2: -893172 857157 248897 705551
1: 897974 73205 -343196 705551
1: 897974 84035 -656183 705551
2: -897974 893101 343196 705551
1: 907578 67881 -306306 705551
2: -913066 588245 -928268 705551
2: -934626 746691 -180075 705551
2: -937024 733193 -235298 705551
1: 941192 34969 898788 705551
2: -941192 717409 -303739 705551
1: 950796 50421 -384659 705551
2: -972961 948395 366520 705551
2: -974806 693889 -439230 705551
1: 985201 22627 739508 705551
1: 991613 34969 -594594 705551
1: 995588 22253 319333 705551
1: 995588 34969 -705894 705551
2: -995588 693889 -460012 705551
