Command line:- ../do_t 121121 1000000
2: -847 72839 -204974 121121
1: 1274 73205 -819533 121121
1: 1694 71825 102487 121121
2: -1694 73177 -102487 121121
2: -2366 73205 -175329 121121
2: -3993 74529 63888 121121
2: -5239 80311 966306 121121
1: 5929 70135 29282 121121
2: -5929 74867 -29282 121121
1: 7293 74529 -644204 121121
2: -7436 73255 -322102 121121
2: -7644 75867 17303 121121
2: -7854 74529 -161051 121121
2: -8281 73205 -336380 121121
1: 11466 61347 702768 121121
1: 11858 67769 14641 121121
2: -11858 77233 -14641 121121
1: 12342 74529 -541717 121121
2: -12593 87373 644204 121121
2: -13068 70707 -570999 121121
1: 14014 56615 966306 121121
2: -14014 66079 -966306 121121
1: 14014 79261 -805255 121121
1: 14196 63063 322102 121121
2: -14641 69797 -626780 121121
1: 18634 57967 492470 121121
2: -18816 83655 161051 121121
2: -19239 95823 614922 121121
1: 20111 83369 -819896 121121
1: 21021 54249 644204 121121
2: -21021 68445 -644204 121121
2: -21476 112651 951665 121121
2: -23716 114751 878460 121121
2: -24206 65065 -805255 121121
2: -24843 80223 -87846 121121
2: -25311 124215 966306 121121
1: 28028 51883 483153 121121
2: -28028 70811 -483153 121121
1: 29939 102245 -995588 121121
1: 31603 102851 -966306 121121
2: -31603 146167 966306 121121
1: 31941 43923 835142 121121
1: 33124 55055 175692 121121
1: 33124 86515 -693451 121121
1: 33124 93379 -805255 121121
1: 33124 102487 -930490 121121
2: -33124 102487 357918 121121
2: -33154 62699 -819896 121121
2: -34307 134431 763994 121121
2: -34983 66297 -644204 121121
1: 35574 81627 -585640 121121
1: 37856 38599 950334 121121
2: -37856 175175 966306 121121
2: -39208 119119 483153 121121
2: -40222 190333 973203 121121
1: 40898 114023 -907742 121121
2: -40898 180271 907742 121121
2: -41236 149435 717409 121121
1: 42042 47151 322102 121121
2: -42042 75543 -322102 121121
2: -43197 74529 -351384 121121
1: 43923 34983 960498 121121
2: -43923 57291 -960498 121121
1: 43923 131859 -972114 121121
2: -43923 215943 972114 121121
1: 48412 85547 -570999 121121
2: -48664 256711 966306 121121
1: 49686 31911 966306 121121
1: 49686 51909 25289 121121
2: -49686 55935 -966306 121121
2: -49686 70785 -453871 121121
2: -49686 83853 -153065 121121
2: -49686 123057 366025 121121
2: -49686 155727 598950 121121
1: 50869 67375 -322102 121121
1: 51909 124215 -822558 121121
2: -51909 223587 822558 121121
1: 52052 164983 -966306 121121
2: -52052 297479 966306 121121
1: 52871 161051 -943514 121121
2: -52871 161051 579150 121121
2: -54516 124215 322102 121121
2: -55419 351351 966306 121121
1: 56108 161051 -899591 121121
2: -56108 161051 535227 121121
1: 56784 59895 -214291 121121
1: 57967 209363 -966306 121121
2: -57967 405559 966306 121121
2: -58212 110019 161051 121121
1: 58564 43771 156695 121121
2: -58564 157339 487509 121121
1: 58564 161051 -869505 121121
2: -58564 161051 505141 121121
1: 58564 218855 -970662 121121
2: -58564 427063 970662 121121
2: -59241 306735 849178 121121
1: 60242 248897 -979979 121121
2: -60502 237281 717409 121121
2: -60956 464035 951665 121121
2: -62216 57967 -805255 121121
2: -62436 514059 951665 121121
2: -62699 206063 614922 121121
1: 63063 280371 -966306 121121
2: -63063 578487 966306 121121
1: 63206 81193 -483153 121121
2: -63206 167825 483153 121121
2: -64876 678535 966306 121121
2: -65156 453871 880880 121121
1: 65219 29575 646866 121121
2: -65219 62699 -646866 121121
2: -66066 74529 -366025 121121
1: 66248 67639 -351384 121121
1: 66248 92807 -556358 121121
1: 66248 102487 -608388 121121
2: -66248 102487 35816 121121
1: 66248 362791 -966306 121121
1: 66248 400631 -979616 121121
2: -66248 779207 966306 121121
2: -66924 116571 161051 121121
1: 67522 24167 966306 121121
1: 67639 240149 -878460 121121
1: 67704 306735 -922383 121121
1: 67881 74529 -420596 121121
2: -68244 154791 380666 121121
2: -68306 511225 863819 121121
1: 68796 43923 29887 121121
2: -68796 932547 951665 121121
1: 68992 494663 -966306 121121
1: 70161 483153 -948948 121121
1: 70707 117117 -644204 121121
2: -71192 190463 483153 121121
2: -71834 853171 899756 121121
2: -71874 64389 -586971 121121
1: 72501 972699 -966306 121121
2: -73008 658119 849178 121121
1: 74529 25905 644204 121121
1: 74529 33033 292820 121121
2: -74529 61941 -644204 121121
1: 74529 398937 -878460 121121
2: -74529 570999 807554 121121
1: 74536 190463 -762663 121121
2: -75166 512435 780208 121121
2: -75558 483153 764049 121121
1: 75712 294151 -829213 121121
1: 76734 27885 483153 121121
1: 77803 119483 -614922 121121
1: 78078 131859 -644204 121121
2: -78078 330603 644204 121121
1: 78988 51667 -190333 121121
2: -79261 536393 745360 121121
2: -80106 868329 805255 121121
2: -80262 307461 602459 121121
1: 80444 326095 -798600 121121
3: 80717 -637637 -966306 121121
2: -81627 586971 737374 121121
1: 81796 80899 -453871 121121
2: -81796 213395 453871 121121
3: 82302 -472017 -966306 121121
1: 83006 21203 761332 121121
2: -83006 56875 -761332 121121
3: 83594 -464035 -951665 121121
1: 84084 32955 161051 121121
2: -84084 89739 -161051 121121
3: 84838 -329329 -966306 121121
2: -85176 91839 -139755 121121
1: 85176 570999 -802956 121121
3: 85211 -853171 -899756 121121
2: -86996 455455 644204 121121
1: 87178 397243 -761332 121121
2: -87542 95953 -102487 121121
1: 87604 262795 -717409 121121
2: -87604 752219 717409 121121
1: 87846 23829 480249 121121
2: -87846 68445 -480249 121121
1: 87846 89817 -486057 121121
1: 87846 166803 -647108 121121
2: -87846 257985 486057 121121
2: -87846 479115 647108 121121
1: 87846 483153 -770133 121121
4: -87846 -670761 969210 121121
2: -87906 219615 424710 121121
3: 88218 -483153 -895818 121121
3: 89661 -968877 -849178 121121
3: 89908 -190333 -973203 121121
2: -89908 278663 497794 121121
3: 89999 -453871 -880880 121121
3: 90944 -511225 -863819 121121
1: 91091 16471 966306 121121
2: -91091 49595 -966306 121121
2: -91182 273273 483153 121121
3: 91234 -952315 -834537 121121
1: 92274 23595 409948 121121
1: 92686 937027 -761332 121121
1: 93119 366025 -711480 121121
1: 93951 24843 322102 121121
3: 94031 -146861 -966306 121121
1: 94809 59535 -322102 121121
2: -94809 189483 322102 121121
1: 94864 48503 -219615 121121
4: -95004 -483153 948948 121121
1: 95823 174603 -614922 121121
1: 95844 16731 805255 121121
2: -97461 195195 322102 121121
1: 98189 161051 -592130 121121
2: -98189 161051 227766 121121
1: 98494 29575 93170 121121
3: 99099 -124215 -937024 121121
