Command line:- ../do_t 26411 1000000
2: -196 15125 -941192 26411
1: 242 16807 -906549 26411
2: -242 16807 740537 26411
2: -484 15533 -235298 26411
1: 539 17545 -705894 26411
2: -539 18029 705894 26411
2: -726 15435 -218491 26411
2: -952 20933 823543 26411
1: 1078 17303 -352947 26411
2: -1078 18271 352947 26411
1: 1452 14553 117649 26411
2: -1452 19257 352947 26411
1: 1474 25039 -924385 26411
1: 1617 17061 -235298 26411
2: -1617 18513 235298 26411
1: 1694 10835 823543 26411
2: -1694 11803 -823543 26411
1: 1936 10829 705894 26411
1: 1936 31213 -931588 26411
2: -2178 34419 823543 26411
1: 2783 12691 201684 26411
1: 2904 46725 -823543 26411
2: -2904 54117 823543 26411
2: -3096 63525 823543 26411
1: 3146 10241 470596 26411
2: -3146 94325 907578 26411
1: 3234 16335 -117649 26411
2: -3234 19239 117649 26411
1: 3316 66913 -823543 26411
2: -3344 36701 554631 26411
2: -3402 87483 823543 26411
2: -3498 99099 823543 26411
1: 3509 272195 -941192 26411
1: 3509 823543 -976500 26411
2: -3509 823543 973112 26411
1: 3597 60711 -739508 26411
1: 3639 800415 -941192 26411
1: 3696 112893 -823543 26411
2: -3696 136125 823543 26411
2: -3751 45619 576240 26411
4: -3751 -358435 974806 26411
4: -3751 -996415 945994 26411
3: 3762 -942711 -941192 26411
4: -3786 -800415 941192 26411
1: 3861 352947 -866712 26411
1: 3872 7469 823543 26411
1: 3872 184877 -831089 26411
2: -3872 184877 815997 26411
3: 3872 -318451 -941192 26411
4: -3872 -387443 941192 26411
3: 3894 -445557 -924385 26411
2: -4048 395549 823543 26411
1: 4114 497035 -823543 26411
3: 4114 -588245 -868231 26411
2: -4114 612227 823543 26411
4: -4224 -352947 866712 26411
2: -4356 8085 -941192 26411
2: -4356 13377 -252105 26411
2: -4356 50421 521360 26411
2: -4356 66297 588245 26411
4: -4356 -468195 830746 26411
3: 4356 -493647 -823543 26411
4: -4356 -615615 823543 26411
4: -4422 -398937 823543 26411
1: 4587 195657 -705894 26411
3: 4598 -184877 -815997 26411
4: -4598 -184877 831089 26411
3: 4598 -823543 -771428 26411
4: -4598 -823543 774816 26411
2: -4642 218491 690459 26411
3: 4719 -101871 -840350 26411
1: 4719 310905 -705894 26411
2: -4719 394989 705894 26411
3: 4774 -109505 -823543 26411
4: -4774 -139513 823543 26411
3: 4807 -823543 -737814 26411
4: -4807 -823543 741202 26411
1: 4928 6413 823543 26411
4: -4972 -102487 823543 26411
4: -5068 -90871 823543 26411
3: 5154 -63525 -823543 26411
2: -5203 9947 -537824 26411
1: 5324 547085 -638666 26411
3: 5341 -169279 -705894 26411
4: -5341 -222035 705894 26411
1: 5346 482601 -633864 26411
3: 5368 -218491 -690459 26411
4: -5374 -66913 823543 26411
3: 5566 -43337 -823543 26411
4: -5566 -57505 823543 26411
4: -5566 -142835 705894 26411
1: 5566 154693 -571438 26411
3: 5566 -823543 -636972 26411
4: -5566 -823543 640360 26411
2: -5632 788557 605052 26411
3: 5687 -74431 -725102 26411
4: -5709 -482601 633864 26411
2: -5786 752983 588245 26411
4: -5808 -352947 631414 26411
3: 5863 -788557 -605052 26411
2: -5874 7623 -823543 26411
4: -6138 -60711 739508 26411
2: -6171 169785 504210 26411
1: 6171 554631 -551544 26411
2: -6171 799533 552230 26411
4: -6292 -37807 823543 26411
2: -6292 40817 304927 26411
1: 6413 117649 -482454 26411
2: -6413 117649 458738 26411
2: -6424 456533 521017 26411
3: 6534 -36015 -729904 26411
1: 6534 352947 -513765 26411
4: -6534 -554631 551544 26411
4: -6556 -25039 924385 26411
2: -6556 588245 515284 26411
1: 6754 148225 -470596 26411
3: 6754 -573839 -528220 26411
1: 6811 162019 -470596 26411
2: -6811 229295 470596 26411
3: 6886 -456533 -521017 26411
3: 6919 -588245 -515284 26411
3: 7007 -14641 -941192 26411
4: -7007 -20933 941192 26411
2: -7018 47677 302526 26411
1: 7018 823543 -489097 26411
2: -7018 823543 485709 26411
3: 7139 -405083 -504210 26411
2: -7502 343343 439383 26411
4: -7518 -24321 823543 26411
2: -7722 352947 427427 26411
3: 7744 -45619 -576240 26411
2: -7744 261709 417774 26411
3: 7744 -283955 -470596 26411
4: -7744 -421939 470596 26411
3: 8228 -16807 -740537 26411
4: -8228 -16807 906549 26411
3: 8228 -343343 -439383 26411
1: 8294 4235 823543 26411
3: 8349 -50421 -521360 26411
4: -8371 -148225 470596 26411
