Command line:- ../do_t 187187 1000000
2: -561 112749 588302 187187
1: 578 112385 -819896 187187
1: 847 111709 489566 187187
1: 858 112455 -882453 187187
1: 1547 112651 -962676 187187
1: 1694 111371 244783 187187
2: -1694 112723 -244783 187187
1: 2548 111265 17303 187187
2: -2652 114345 561561 187187
2: -2662 113135 -140777 187187
1: 2873 111265 -55902 187187
2: -3757 113135 -280280 187187
1: 5324 108953 371371 187187
1: 5746 110957 -259182 187187
1: 5746 112651 -713779 187187
2: -5929 114413 -69938 187187
2: -6076 117793 746691 187187
2: -6936 117117 437899 187187
1: 7497 104907 981552 187187
1: 8281 107219 351384 187187
1: 8281 109021 -4114 187187
1: 8281 113113 -769318 187187
2: -8281 121121 960058 187187
1: 9317 108329 44506 187187
2: -9317 113135 -482664 187187
2: -9317 114121 -316030 187187
2: -9317 115765 -44506 187187
1: 9996 104181 695266 187187
1: 10829 102487 867204 187187
1: 10846 102487 864773 187187
1: 11466 104907 410553 187187
2: -11492 111265 -773311 187187
2: -11492 121121 530145 187187
1: 11858 102487 732615 187187
1: 11858 107315 34969 187187
2: -11858 116779 -34969 187187
1: 12103 100555 995588 187187
1: 12138 109005 -204974 187187
2: -12342 124215 796059 187187
1: 12818 102487 626535 187187
1: 13328 102245 608872 187187
1: 13923 104907 220220 187187
1: 14014 102487 514709 187187
1: 14161 102487 502268 187187
2: -14161 121121 321178 187187
2: -14196 123981 596288 187187
1: 14641 98527 962948 187187
1: 14641 100793 672282 187187
1: 14641 107219 -85176 187187
1: 14641 108647 -241332 187187
1: 14641 109021 -281554 187187
2: -14641 112651 -586092 187187
2: -14641 119119 95472 187187
2: -14651 127897 909194 187187
1: 15028 100793 637065 187187
1: 15028 107653 -146410 187187
1: 15092 103649 294151 187187
1: 15631 102487 390728 187187
1: 15827 113399 -724064 187187
2: -15972 127449 752895 187187
2: -15972 129285 897974 187187
1: 16562 98719 746691 187187
1: 16562 102487 330327 187187
2: -16562 111095 -746691 187187
2: -16562 111265 -729388 187187
2: -16562 113135 -542487 187187
2: -16562 121121 190740 187187
2: -16731 115311 -335412 187187
1: 16762 102487 318227 187187
1: 17238 99099 647955 187187
1: 17238 116865 -995588 187187
2: -17238 123783 375683 187187
2: -17238 123981 391314 187187
2: -17238 132153 995588 187187
1: 17303 96815 896896 187187
1: 17303 100555 486948 187187
2: -17303 109531 -896896 187187
1: 17303 113135 -693056 187187
1: 17787 101439 364936 187187
2: -18207 117975 -132132 187187
1: 18326 102487 232713 187187
1: 18326 115889 -899756 187187
2: -18326 132073 899756 187187
1: 18473 102487 225420 187187
2: -18564 127449 570999 187187
2: -18564 131769 861679 187187
1: 18634 104611 22253 187187
2: -18928 113861 -489566 187187
2: -19239 127449 531674 187187
2: -19698 131769 781456 187187
2: -19992 123981 259545 187187
1: 20111 97393 614922 187187
2: -20111 112421 -614922 187187
1: 20449 95659 758912 187187
1: 20449 102487 137564 187187
2: -20449 110687 -758912 187187
2: -21021 131769 698802 187187
1: 21294 104907 -87241 187187
1: 21658 96815 570999 187187
1: 21658 102245 111078 187187
1: 21658 102487 91715 187187
1: 21658 111265 -553696 187187
2: -21658 112999 -570999 187187
1: 22542 104181 -66066 187187
1: 22542 105963 -195657 187187
1: 22542 114513 -761332 187187
2: -22542 117117 -279510 187187
1: 22542 117249 -924924 187187
2: -22542 129591 495495 187187
2: -22542 134505 761332 187187
2: -22627 119357 -130130 187187
2: -22627 121121 -15470 187187
2: -22627 131495 596596 187187
1: 22984 114317 -746691 187187
2: -22984 134701 746691 187187
1: 23426 91091 972961 187187
1: 24157 102487 11492 187187
1: 24276 97461 380666 187187
1: 24843 91035 878460 187187
1: 24843 95625 497794 187187
1: 24843 109395 -452540 187187
2: -24843 114189 -497794 187187
2: -24843 123981 98494 187187
1: 25168 107653 -349690 187187
2: -25168 112421 -616616 187187
1: 25857 104907 -189728 187187
1: 26026 112489 -633556 187187
2: -26026 135473 633556 187187
1: 26299 96679 352352 187187
2: -26299 140777 849178 187187
2: -26588 140777 834537 187187
1: 26741 102487 -55692 187187
2: -27846 124509 53482 187187
2: -28314 146523 966427 187187
1: 28322 102487 -90753 187187
2: -28322 113135 -574431 187187
2: -28322 121121 -128700 187187
2: -28322 125719 102245 187187
2: -28322 133705 465608 187187
2: -28743 131769 368186 187187
1: 28798 99127 102245 187187
1: 29282 91091 624529 187187
1: 29282 100793 -11492 187187
2: -29282 110495 -732615 187187
2: -29282 111265 -686140 187187
2: -29282 117793 -316540 187187
1: 29282 119119 -930189 187187
2: -29282 119119 -246415 187187
2: -29282 121975 -100555 187187
2: -29282 125125 52598 187187
2: -29282 130339 289835 187187
2: -29282 130585 300560 187187
2: -29282 131495 339885 187187
2: -29282 133705 433160 187187
2: -29282 140777 711960 187187
2: -29282 143143 799085 187187
2: -29282 146575 920465 187187
2: -29282 147875 964971 187187
2: -29282 148225 976820 187187
2: -29799 146523 894432 187187
1: 30056 111181 -570999 187187
2: -30056 126973 121121 187187
2: -30056 137837 570999 187187
1: 30498 88935 722007 187187
2: -30613 140777 659362 187187
1: 30634 91091 563013 187187
1: 31262 102487 -146523 187187
1: 31382 117623 -847847 187187
1: 31603 102487 -152320 187187
1: 31944 97461 116688 187187
1: 32368 102245 -152460 187187
1: 32487 92769 380666 187187
2: -32487 107811 -875160 187187
2: -32487 117045 -380666 187187
2: -32487 150579 905080 187187
1: 33124 121121 -963237 187187
2: -33124 121121 -193919 187187
1: 34153 86515 719576 187187
1: 34391 84337 858858 187187
1: 34476 109221 -497794 187187
2: -34476 139797 497794 187187
1: 34606 90457 448448 187187
2: -34606 115889 -448448 187187
2: -34606 140777 525844 187187
1: 34969 102487 -203476 187187
2: -34969 140777 515218 187187
2: -35574 131769 195364 187187
2: -35802 139755 459459 187187
1: 36414 94809 149072 187187
1: 36652 107797 -449878 187187
2: -36652 140165 449878 187187
1: 36946 102487 -229177 187187
1: 37268 93925 174174 187187
2: -37268 140777 452727 187187
2: -37856 149413 680141 187187
2: -37926 146523 600281 187187
2: -38437 117845 -380666 187187
1: 38913 124215 -995588 187187
2: -38962 140777 411400 187187
1: 39151 116467 -761332 187187
2: -39567 124215 -139876 187187
1: 40222 89879 307461 187187
2: -40222 110473 -706860 187187
2: -40222 119935 -307461 187187
2: -40222 130559 71995 187187
2: -40222 155771 765325 187187
1: 40898 88145 379456 187187
1: 40898 94367 71995 187187
1: 40898 102487 -273105 187187
2: -40898 118201 -379456 187187
1: 40898 123403 -952875 187187
1: 41327 102487 -277368 187187
2: -41327 140777 359370 187187
2: -41327 152269 652190 187187
2: -41616 141141 363363 187187
1: 42042 80613 769318 187187
2: -42042 109005 -769318 187187
2: -42058 157339 746691 187187
1: 42483 83655 574992 187187
1: 42483 92565 122694 187187
1: 42483 99099 -157300 187187
1: 42483 114543 -692120 187187
1: 42588 105105 -384659 187187
2: -43197 169065 946946 187187
2: -43758 146523 456533 187187
1: 43923 77571 882980 187187
1: 43923 85833 414050 187187
1: 43923 85995 405756 187187
