Command line:- ../do_t 447083 1000000
2: -11271 273273 167042 447083
1: 195364 161161 918731 447083
2: -195364 293657 -918731 447083
1: 206346 223587 -820471 447083
2: -210574 401999 584647 447083
1: 250563 202293 -675682 447083
2: -250563 443625 675682 447083
2: -265013 306397 -835210 447083
2: -314678 417605 178602 447083
2: -322959 326859 -668168 447083
2: -380926 584647 736083 447083
1: 389207 83521 893010 447083
2: -437257 339521 -697646 447083
1: 501126 81627 -337841 447083
2: -501126 564291 337841 447083
1: 537251 45227 334084 447083
2: -537251 409591 -334084 447083
1: 546546 54621 -167042 447083
1: 574821 24843 943296 447083
2: -574821 322959 -943296 447083
2: -582036 751689 572509 447083
1: 584647 41405 -289578 447083
2: -584647 604513 289578 447083
1: 614992 41405 -751689 447083
1: 623662 29575 -584647 447083
2: -623662 815087 584647 447083
1: 668168 637 811512 447083
2: -668168 347165 -811512 447083
2: -668168 902629 608345 447083
3: 697646 -8281 437257 447083
3: 707472 -9555 766428 447083
3: 740418 -24843 167042 447083
3: 751689 -21021 721344 447083
2: -751689 368823 -721344 447083
3: 766428 -24843 707472 447083
2: -766428 372645 -707472 447083
3: 820471 -72163 -206346 447083
2: -820471 718081 206346 447083
3: 943296 -70707 574821 447083
2: -943296 418509 -574821 447083
3: 949076 -389207 -751689 447083
