Command line:- ../do_t 29887 1000000
2: -78 17787 -567853 29887
2: -132 18525 986271 29887
1: 169 17303 857736 29887
2: -176 17689 -449878 29887
1: 338 17303 377245 29887
2: -338 17303 -583737 29887
1: 361 17303 346632 29887
2: -361 17303 -553124 29887
2: -361 17537 -380666 29887
1: 361 18271 -327184 29887
2: -399 16731 -910404 29887
2: -437 19855 899756 29887
1: 546 16731 480491 29887
1: 598 19855 -813241 29887
1: 704 19097 -480491 29887
2: -722 16093 -817960 29887
2: -722 16577 -613470 29887
1: 722 17303 121693 29887
2: -722 17303 -328185 29887
2: -722 19019 259545 29887
2: -722 19591 432575 29887
1: 722 20449 -848694 29887
2: -722 20449 673970 29887
1: 968 14641 915135 29887
1: 988 14641 894140 29887
2: -988 19133 190333 29887
1: 988 20449 -643720 29887
2: -988 20449 468996 29887
1: 1014 15561 556358 29887
1: 1014 20691 -673607 29887
1: 1026 14703 834537 29887
1: 1026 19239 -388531 29887
1: 1083 19965 -509366 29887
1: 1144 14641 755573 29887
2: -1144 14641 -999609 29887
1: 1183 23465 -966306 29887
1: 1196 22477 -834537 29887
2: -1232 23465 778635 29887
1: 1254 14079 847847 29887
2: -1254 22743 674817 29887
1: 1292 14641 655044 29887
2: -1292 14641 -899080 29887
1: 1331 13661 918346 29887
2: -1331 14497 -918346 29887
1: 1331 17303 18772 29887
2: -1331 17303 -225264 29887
2: -1331 18421 -7942 29887
2: -1331 22477 598994 29887
2: -1331 25289 905502 29887
1: 1352 14641 620559 29887
2: -1352 14641 -864595 29887
2: -1352 17545 -174724 29887
2: -1352 17689 -146410 29887
2: -1352 23465 702768 29887
2: -1352 25289 890340 29887
1: 1444 14641 573248 29887
2: -1444 14641 -817284 29887
1: 1444 20449 -468028 29887
2: -1444 20449 293304 29887
1: 1444 25289 -970398 29887
2: -1444 25289 829114 29887
2: -1452 16245 -429429 29887
2: -1452 25857 873620 29887
1: 1463 23465 -795938 29887
2: -1482 19965 217360 29887
2: -1482 27075 951665 29887
1: 1496 14641 549081 29887
2: -1496 14641 -793117 29887
2: -1534 27797 968968 29887
2: -1573 14641 -760266 29887
1: 1573 16055 220704 29887
2: -1573 21299 364936 29887
1: 1612 12749 986271 29887
1: 1672 14641 478439 29887
2: -1672 14641 -722475 29887
2: -1672 15041 -632225 29887
2: -1672 23465 553696 29887
2: -1716 15717 -480491 29887
1: 1768 14641 445835 29887
2: -1768 14641 -689871 29887
2: -1843 22627 423852 29887
1: 1859 14641 418038 29887
2: -1859 14641 -662074 29887
1: 1892 13357 674817 29887
1: 1938 15015 328757 29887
1: 1976 14641 386061 29887
2: -1976 14641 -630097 29887
1: 1976 20449 -365541 29887
2: -1976 20449 190817 29887
1: 2028 19965 -313709 29887
2: -2028 29241 790614 29887
1: 2057 14641 366054 29887
2: -2057 14641 -610090 29887
1: 2128 23465 -570999 29887
1: 2166 11979 875589 29887
1: 2166 16731 41261 29887
1: 2166 24453 -622908 29887
2: -2166 35211 961103 29887
1: 2223 11913 865150 29887
1: 2288 11305 986271 29887
2: -2288 12521 -986271 29887
1: 2299 13357 531674 29887
1: 2299 14641 314678 29887
2: -2299 14641 -558714 29887
2: -2299 14801 -531674 29887
2: -2366 13091 -834537 29887
2: -2366 16577 -262086 29887
1: 2366 29051 -783959 29887
2: -2366 33839 834537 29887
1: 2431 14641 290966 29887
2: -2431 14641 -535002 29887
2: -2442 28899 632225 29887
2: -2574 18411 -51909 29887
1: 2584 14641 266513 29887
2: -2584 14641 -510549 29887
2: -2584 36673 834537 29887
1: 2662 13243 459173 29887
1: 2662 14801 234234 29887
2: -2662 14915 -459173 29887
2: -2662 16055 -307439 29887
