Command line:- ../do_t 5831 1000000
1: 17 3757 -705894 5831
1: 17 3871 -979608 5831
2: -48 4641 857157 5831
2: -51 3087 -466480 5831
2: -68 2989 -448987 5831
2: -68 4913 705894 5831
1: 84 2601 672280 5831
2: -98 5491 617057 5831
1: 98 6001 -734706 5831
2: -98 6137 734706 5831
1: 102 7119 -857157 5831
2: -102 7287 857157 5831
2: -108 6069 655473 5831
1: 119 8381 -840350 5831
1: 122 2303 693889 5831
1: 124 12005 -977109 5831
2: -126 11271 924385 5831
2: -132 2601 -470596 5831
1: 136 2401 543116 5831
2: -136 2401 -599760 5831
2: -136 10241 816340 5831
1: 136 14161 -945994 5831
2: -136 14161 936390 5831
1: 139 10115 -806736 5831
1: 147 5967 -489804 5831
2: -147 6171 489804 5831
2: -147 9537 725102 5831
1: 153 7077 -571438 5831
2: -153 7329 571438 5831
1: 168 2193 571438 5831
1: 171 50421 -926534 5831
2: -176 434945 957999 5831
1: 177 170799 -941192 5831
1: 182 41599 -857157 5831
2: -182 43367 857157 5831
1: 182 117649 -906882 5831
2: -182 117649 905726 5831
2: -183 857157 925106 5831
3: 184 -46991 -991270 5831
2: -186 127449 888370 5831
1: 187 6517 -431494 5831
1: 187 15317 -705894 5831
3: 187 -99127 -940506 5831
4: -187 -99127 941878 5831
1: 187 127253 -884646 5831
2: -191 448987 882980 5831
2: -192 51153 823543 5831
4: -192 -252399 897974 5831
2: -192 424977 877982 5831
1: 194 16807 -697935 5831
2: -194 16807 689843 5831
3: 194 -448987 -882980 5831
1: 196 5933 -367353 5831
2: -196 6205 367353 5831
2: -196 21097 720300 5831
1: 196 100861 -837949 5831
2: -196 105485 837949 5831
1: 196 117649 -842146 5831
2: -196 117649 840990 5831
2: -196 588245 862087 5831
3: 198 -35547 -941192 5831
4: -198 -91581 892143 5831
1: 199 631463 -849660 5831
1: 201 472311 -839664 5831
4: -202 -193613 857157 5831
3: 202 -938791 -844662 5831
2: -204 3969 81634 5831
1: 204 5145 -279888 5831
2: -204 23409 705894 5831
1: 204 30345 -739508 5831
3: 204 -42483 -900375 5831
1: 204 49245 -775523 5831
2: -204 51597 775523 5831
3: 204 -68943 -874650 5831
2: -204 194481 818006 5831
1: 204 252105 -822052 5831
1: 204 290445 -823543 5831
2: -204 304317 823543 5831
3: 204 -352947 -841415 5831
3: 204 -406623 -840350 5831
1: 208 117649 -793594 5831
2: -208 117649 792438 5831
2: -211 495635 799876 5831
4: -212 -52003 857157 5831
2: -212 323449 793016 5831
3: 212 -985439 -804678 5831
2: -213 558747 793016 5831
3: 214 -495635 -799876 5831
2: -221 1715 -839664 5831
1: 221 4913 -235298 5831
1: 221 117649 -746946 5831
2: -221 117649 745790 5831
4: -221 -506611 774690 5831
4: -221 -693889 773220 5831
1: 221 991613 -766598 5831
1: 224 117649 -736950 5831
2: -224 117649 735794 5831
4: -226 -12005 977109 5831
2: -226 154105 734706 5831
3: 231 -703137 -739508 5831
4: -231 -741285 739508 5831
2: -234 42483 665077 5831
1: 238 3179 50421 5831
1: 238 3757 -67228 5831
1: 238 41327 -655473 5831
3: 238 -41327 -773122 5831
2: -238 43639 655473 5831
4: -238 -43639 773122 5831
1: 238 117649 -693634 5831
2: -238 117649 692478 5831
3: 238 -117649 -734961 5831
4: -238 -117649 736117 5831
1: 242 285719 -694127 5831
2: -242 285719 693651 5831
4: -243 -399687 705894 5831
3: 244 -258655 -705894 5831
1: 244 833245 -693889 5831
2: -244 881069 693889 5831
2: -246 4335 117649 5831
3: 246 -833049 -693889 5831
4: -246 -881265 693889 5831
3: 248 -285719 -693651 5831
4: -248 -285719 694127 5831
4: -251 -85255 705894 5831
3: 254 -62135 -705894 5831
3: 258 -297381 -666449 5831
3: 259 -140165 -672280 5831
1: 262 28441 -571438 5831
4: -266 -7225 957999 5831
4: -266 -588245 643025 5831
1: 272 2401 257397 5831
2: -272 2401 -314041 5831
1: 272 14161 -475398 5831
2: -272 14161 465794 5831
1: 272 117649 -607002 5831
2: -272 117649 605846 5831
1: 272 693889 -621957 5831
2: -272 693889 621761 5831
1: 273 41157 -571438 5831
2: -273 43809 571438 5831
3: 276 -42483 -665077 5831
3: 284 -50575 -638666 5831
1: 284 195653 -588245 5831
4: -286 -10115 806736 5831
2: -288 113169 571438 5831
1: 289 1393 840350 5831
1: 289 1715 572124 5831
1: 289 2401 240590 5831
2: -289 2401 -297234 5831
1: 289 4165 -110446 5831
1: 289 5831 -246960 5831
2: -289 5831 223636 5831
3: 289 -5831 -929530 5831
4: -289 -5831 952854 5831
1: 289 6965 -302526 5831
3: 289 -6965 -873964 5831
2: -289 7441 302526 5831
4: -289 -7441 873964 5831
1: 289 9751 -384160 5831
3: 289 -9751 -792330 5831
1: 289 12005 -422478 5831
3: 289 -12005 -754012 5831
1: 289 16807 -469840 5831
