Command line:- ../do_t 508079 1000000
2: -374 305045 543048 508079
2: -484 305045 34969 508079
2: -884 305045 -746691 508079
1: 1083 304317 380666 508079
2: -2873 305767 -337348 508079
2: -5491 305767 -981552 508079
1: 5746 302005 404624 508079
2: -5967 307461 159562 508079
2: -6422 308737 859826 508079
1: 9386 302005 -415272 508079
2: -13167 312987 899756 508079
2: -13338 307461 -856596 508079
2: -13923 312987 761332 508079
1: 14641 298285 208658 508079
1: 14641 302005 -879814 508079
2: -15246 312987 552123 508079
2: -15606 307461 -976144 508079
2: -16731 312987 356708 508079
2: -18513 312987 163592 508079
2: -21294 312987 -73205 508079
2: -23562 312987 -224939 508079
2: -24453 312987 -276848 508079
1: 25289 294151 100776 508079
2: -25857 312987 -351384 508079
2: -28314 312987 -464035 508079
2: -31122 312987 -570999 508079
1: 34606 298775 -969969 508079
2: -34606 327199 969969 508079
1: 34969 290173 87362 508079
1: 35739 286977 449878 508079
2: -37791 312987 -761332 508079
1: 40898 296191 -820743 508079
2: -40898 329783 820743 508079
2: -41382 312987 -838409 508079
1: 43681 278179 976820 508079
1: 43923 284427 294576 508079
2: -43928 331177 777062 508079
2: -45254 328757 503880 508079
1: 45617 278179 856596 508079
1: 48841 278179 677540 508079
1: 48841 294151 -794200 508079
2: -48841 328757 351538 508079
2: -50388 314721 -836836 508079
1: 50578 294151 -827203 508079
1: 51623 278179 541008 508079
1: 51909 291669 -646646 508079
2: -51909 334305 646646 508079
1: 53482 278179 457691 508079
1: 53482 291023 -627627 508079
2: -53482 334951 627627 508079
1: 53911 278179 439280 508079
1: 59653 278179 218348 508079
1: 59774 288439 -561561 508079
1: 61009 273581 530706 508079
1: 61009 278179 172244 508079
1: 61009 289289 -646866 508079
1: 61009 294151 -985864 508079
2: -61009 318835 -691152 508079
2: -61009 328757 -31790 508079
2: -61009 338195 559504 508079
2: -61347 338181 547162 508079
1: 63206 278179 101745 508079
1: 66066 285855 -508079 508079
1: 67507 278179 -22984 508079
2: -68952 323817 -497794 508079
1: 69938 278179 -86697 508079
1: 70499 278179 -100776 508079
1: 71383 288439 -761332 508079
2: -71383 347633 740278 508079
1: 73644 273273 135762 508079
1: 73644 279357 -248897 508079
2: -73644 317889 -905080 508079
1: 77064 265353 547162 508079
1: 79781 265837 431970 508079
1: 79781 278179 -304980 508079
1: 80223 280041 -418418 508079
2: -80223 345933 418418 508079
1: 80444 264869 472549 508079
1: 82654 263891 467181 508079
1: 82654 278179 -358891 508079
1: 83317 278179 -370804 508079
1: 85918 253669 995588 508079
1: 87362 278179 -439569 508079
2: -87846 351747 491283 508079
1: 89661 276165 -374374 508079
2: -89661 349809 374374 508079
1: 89947 253669 859826 508079
2: -90508 328757 -533273 508079
2: -90746 358039 671099 508079
1: 91234 278179 -499681 508079
1: 92191 278179 -513760 508079
1: 97682 273581 -377036 508079
1: 97682 277457 -556358 508079
1: 97682 278179 -589209 508079
2: -97682 328757 -609444 508079
2: -97682 334081 -389158 508079
2: -101398 341887 -131043 508079
1: 103246 244205 990264 508079
1: 103246 248897 735930 508079
1: 103246 278179 -657475 508079
1: 103246 278681 -678810 508079
1: 103818 270351 -323323 508079
2: -103818 355623 323323 508079
1: 104329 278179 -669916 508079
2: -104329 328757 -670670 508079
2: -104329 333355 -490776 508079
2: -104329 343915 -95832 508079
2: -104329 347633 37510 508079
2: -104329 352495 207636 508079
1: 105963 259233 151734 508079
1: 107822 278179 -708339 508079
1: 108086 248897 610090 508079
1: 108953 278179 -720252 508079
2: -109174 329593 -678810 508079
2: -110352 323817 -909194 508079
1: 112651 244205 731082 508079
1: 115159 278179 -781456 508079
2: -117128 347633 -128877 508079
1: 119306 278179 -818805 508079
1: 119548 248897 352716 508079
