Command line:- ../do_t 143143 1000000
1: 273 85683 409948 143143
1: 363 85683 189728 143143
1: 462 85683 46585 143143
2: -546 85683 -922383 143143
2: -726 85683 -812273 143143
1: 847 85345 286286 143143
2: -847 86021 -286286 143143
1: 858 85683 -195657 143143
2: -1014 85683 -717409 143143
2: -1274 85547 -797511 143143
2: -1617 85683 -628232 143143
1: 1694 85007 143143 143143
1: 1911 85683 -351384 143143
1: 2541 85683 -382844 143143
1: 2662 86515 -753571 143143
2: -3003 85683 -559020 143143
1: 3234 85683 -403293 143143
1: 3549 85683 -409948 143143
2: -3822 85683 -541717 143143
2: -3993 85683 -539000 143143
1: 4719 85683 -426888 143143
2: -5082 85683 -525987 143143
2: -5577 85683 -521752 143143
1: 5929 83317 40898 143143
2: -5929 88049 -40898 143143
1: 6006 85683 -437899 143143
2: -7098 85683 -512435 143143
2: -7986 83853 -799708 143143
1: 7986 85683 -447909 143143
2: -8788 97405 957957 143143
1: 9317 81965 26026 143143
1: 9317 86515 -553644 143143
2: -9317 89401 -26026 143143
2: -9438 85683 -503965 143143
2: -10648 94913 483340 143143
1: 11154 85683 -456533 143143
1: 11858 80951 20449 143143
2: -11858 90415 -20449 143143
1: 13182 83853 -300300 143143
1: 14641 77077 268034 143143
1: 14641 91091 -849732 143143
2: -14641 91091 -50024 143143
1: 15041 74921 449878 143143
2: -15379 107653 966306 143143
1: 15972 74529 427570 143143
1: 16562 73205 511732 143143
1: 16562 89177 -687830 143143
1: 17654 81191 -169169 143143
1: 17787 85683 -464640 143143
1: 18634 78247 13013 143143
2: -18634 93119 -13013 143143
2: -18634 107653 731016 143143
1: 19773 72501 391314 143143
2: -19773 88935 -283140 143143
2: -20449 102487 411684 143143
1: 20482 76895 51909 143143
1: 20618 65219 946231 143143
2: -21021 85683 -489808 143143
1: 22022 73205 246064 143143
1: 22834 97163 -942513 143143
1: 23716 90077 -655941 143143
1: 23842 73205 184548 143143
1: 24167 73205 174538 143143
1: 24167 76895 -37268 143143
1: 24167 90077 -652190 143143
2: -24167 102487 286832 143143
2: -24167 107653 476498 143143
2: -24206 78529 -918346 143143
1: 24843 85683 -468512 143143
1: 25872 98865 -934362 143143
2: -26411 102487 228488 143143
2: -27951 85683 -486948 143143
1: 28561 65219 508332 143143
1: 28561 77077 -121726 143143
2: -28561 77077 -941622 143143
1: 28561 91091 -654852 143143
2: -28561 91091 -244904 143143
1: 28561 102487 -980896 143143
2: -28561 102487 181188 143143
2: -28561 121121 705166 143143
1: 29282 65065 489762 143143
1: 29282 76895 -123851 143143
1: 29282 77077 -131820 143143
2: -29282 77077 -931528 143143
2: -29282 81289 -701974 143143
1: 29282 87659 -538265 143143
1: 29282 91091 -649805 143143
2: -29282 91091 -249951 143143
2: -29282 92323 -199927 143143
1: 29282 102245 -960596 143143
1: 29282 103597 -993720 143143
2: -29282 107653 326768 143143
2: -29282 109109 369096 143143
2: -29282 128947 850577 143143
2: -30613 107653 296010 143143
1: 30758 65219 427141 143143
2: -30758 107653 292820 143143
2: -30758 110473 370370 143143
2: -30758 120835 624239 143143
1: 31213 102487 -931528 143143
2: -31213 102487 131820 143143
1: 33033 85683 -470932 143143
2: -33033 131769 768950 143143
1: 34606 65219 309777 143143
2: -35574 85683 -485089 143143
1: 36652 81289 -346060 143143
1: 37268 107653 -936507 143143
2: -37268 142805 808731 143143
1: 38962 107653 -912340 143143
2: -38962 107653 151008 143143
2: -39494 127897 531674 143143
2: -40053 131769 579670 143143
1: 40271 50531 968968 143143
2: -40348 73205 -999635 143143
2: -40898 73205 -993720 143143
1: 40898 102487 -805623 143143
2: -40898 102487 5915 143143
2: -40898 142805 711480 143143
2: -41258 142805 702768 143143
2: -41743 76895 -819896 143143
1: 41743 100303 -761332 143143
2: -41743 148715 761332 143143
1: 42042 85683 -472505 143143
1: 43923 61347 264992 143143
2: -43923 77805 -768950 143143
1: 43923 85683 -472752 143143
2: -43923 92169 -285610 143143
2: -43923 98865 -108290 143143
2: -43923 117117 272090 143143
2: -43923 121275 342732 143143
2: -43923 144495 662480 143143
2: -43923 171171 922740 143143
2: -44278 73205 -960596 143143
2: -44616 131769 488579 143143
2: -46452 131769 456976 143143
1: 47432 93457 -613470 143143
1: 48334 102487 -743197 143143
2: -48334 102487 -56511 143143
1: 48334 107653 -809248 143143
2: -48334 107653 47916 143143
1: 49686 83853 -438724 143143
2: -49686 85683 -483153 143143
1: 50531 107653 -790614 143143
2: -50531 107653 29282 143143
2: -50578 76895 -769769 143143
1: 51051 43923 984256 143143
2: -51909 85683 -482944 143143
1: 52052 73205 -218855 143143
2: -52728 76593 -770770 143143
1: 52822 102487 -714025 143143
2: -52822 102487 -85683 143143
2: -54756 195657 840268 143143
1: 55902 47775 604175 143143
2: -55902 74529 -829114 143143
1: 55902 85683 -473935 143143
1: 57122 41405 937024 143143
1: 57122 45133 711480 143143
1: 57122 46585 633402 143143
1: 57122 53339 326095 143143
1: 57122 55055 260029 143143
1: 57122 65065 -55902 143143
1: 57122 65219 -60005 143143
1: 57122 73205 -249116 143143
1: 57122 77077 -326700 143143
2: -57122 77077 -736648 143143
1: 57122 86515 -486717 143143
1: 57122 91091 -552365 143143
2: -57122 91091 -347391 143143
1: 57122 91385 -556358 143143
1: 57122 102245 -687764 143143
1: 57122 102487 -690375 143143
2: -57122 102487 -109333 143143
1: 57122 121121 -860090 143143
2: -57122 121121 183414 143143
2: -57122 143143 431123 143143
2: -57122 157633 556358 143143
2: -57122 190333 768908 143143
2: -57122 224939 926541 143143
2: -58322 199927 797027 143143
1: 58564 45617 645918 143143
1: 58564 56693 177957 143143
1: 58564 63713 -34398 143143
1: 58564 77077 -331747 143143
2: -58564 77077 -731601 143143
1: 58564 89089 -522886 143143
1: 58564 107653 -734383 143143
2: -58564 107653 -26949 143143
1: 58564 126469 -885391 143143
1: 58564 139997 -968877 143143
2: -58564 169169 618982 143143
2: -58564 221333 885391 143143
1: 59241 67881 -145002 143143
1: 59319 141603 -968968 143143
2: -59319 249711 968968 143143
2: -60203 142805 391314 143143
1: 61226 107653 -719004 143143
2: -61226 107653 -42328 143143
1: 61347 43923 662480 143143
1: 61347 85683 -474320 143143
1: 61516 81289 -409948 143143
2: -61516 107653 -43923 143143
1: 61516 139601 -934362 143143
2: -61516 251713 934362 143143
2: -61516 265837 973203 143143
1: 62426 102487 -665691 143143
2: -62426 102487 -134017 143143
1: 62557 41405 769626 143143
1: 63882 137445 -899756 143143
2: -63882 253869 899756 143143
2: -63888 155649 455455 143143
1: 64974 43923 573417 143143
1: 65219 59657 3718 143143
2: -65219 111709 -3718 143143
1: 65219 121121 -795314 143143
2: -65219 121121 118638 143143
2: -65219 199927 691064 143143
2: -65219 224939 788892 143143
2: -66066 85683 -481943 143143
2: -66248 80465 -613470 143143
2: -66913 208715 704704 143143
2: -67782 131769 215306 143143
1: 67914 145509 -899756 143143
2: -68486 96187 -265837 143143
2: -68926 199927 642873 143143
1: 69212 46585 369096 143143
1: 69212 142805 -876953 143143
2: -70301 190333 584402 143143
1: 70304 169169 -959651 143143
2: -70304 169169 475167 143143
2: -70543 136045 234234 143143
2: -71148 159705 408980 143143
2: -71149 248897 778414 143143
1: 72163 65219 -178464 143143
2: -72501 307461 885066 143143
2: -72501 322959 910404 143143
1: 72996 131769 -799708 143143
2: -73073 336743 922740 143143
1: 73892 46585 290004 143143
2: -74698 73843 -778635 143143
2: -74778 277095 797511 143143
1: 74932 73205 -322959 143143
